1441
4937
1436
3821
3801
2636
4680
1135
1101
1233
1501
1401
2601
2744
1316
2332
2763
5901
2652
1228
4972
1303
1145
2733
3803
2025
5010
4020
3849
2602
1137
1402
4999
1133
5
1524
2648
1230
3804
3461
3462
2367
1503
2356
4944
1504
1423
2338
3855
2347
2702
4992
5902
1519
2643
2656
1505
3425
2772
2635
2705
4952
3784
1152
4953
3841
5012
1321
1444
3926
1399
2355
2630
2650
5703
2704
2007
1202
4946
1138
1424
2349
1405
1322
2743
3805
2345
4975
2706
2736
2662
3822
4954
3806
2749
1304
4980
2621
2707
2634
5935
4955
1407
1507
5924
2341
1523
2624
1123
4686
2603
2615
2369
3464
5009
3465
4974
2005
4931
1238
2740
2708
2373
4934
1408
1605
4932
2343
1229
3831
4976
2732
2709
1158
2769
3807
2758
2647
1126
4994
5538
1435
2651
5537
2350
2762
1447
1153
1221
1106
1107
1416
1129
2640
2606
4956
4957
3808
1235
1140
1306
1307
1311
5904
2764
3830
3701
3456
2613
2328
2607
4959
5533
2710
2735
1409
2745
2751
3905
1207
1520
2750
2653
2711
2344
3826
3410
2712
3809
5990
4983
1205
4677
4993
1225
1450
4929
3811
2608
2713
3843
3829
3810
3783
3786
1411
1243
1532
5842
1430
4998
3854
2623
2609
2638
2665
2632
1412
5536
4928
1130
4927
4984
2759
1308
1509
3857
1309
4960
1310
1146
1147
1400
1301
5907
3812
3846
3908
2314
2610
5832
2327
5865
2752
2715
2639
4977
4962
2729
2755
2365
4961
3466
1431
3782
1529
3813
2741
1222
2612
1125
2753
3814
5910
4964
4989
4949
4965
2642
1226
5911
4995
2628
2657
2611
1209
5912
1210
1231
1530
3833
2716
2768
2372
3815
1452
4966
1525
2354
4981
1110
3446
3467
1442
1414
1510
2006
2377
1112
1128
1113
2731
5913
5862
1144
5863
2776
1211
1432
1132
4948
1212
4678
2779
1511
2376
2329
4676
3817
4670
1437
1114
1512
2734
2726
2614
4967
5915
2659
1124
2348
3819
1449
4968
2361
2717
4943
1216
5930
4969
2364
2627
3859
2629
2617
4917
3918
3844
1313
2346
2747
2683
3802
4671
3760
4938
3451
5914
2618
1438
5502
2673
1217
4970
2767
1513
3852
2739
1150
1526
2718
2722
1427
1335
1218
1115
3454
2719
2725
1426
2342
1445
1324
2737
1419
2727
2302
1315
5720
1219
1116
1413
4996
3795
1422
5530
3860
1325
1317
1149
3825
5919
4933
1127
4971
3766
4672
2770
3920
2360
3460
2748
1434
1134
5921
1241
1415
1318
1420
2646
2721
2728
4669
1319
1516
2625
5988
5008
1517
1518
3820
4978
5942
2761
4675
3016
1015
5022
1026
4023
3019
3021
5017
3018
1014
3011
1013
2
1
4
3
4024
4941
4979
1421
2658
2357
2622
4864
4679
5532
3848
2641
1122
1118
2723
5986
1120
1237
3850
1333
2633
4982
4945
2620
2661
